발생일,발생시간,주야,요일,발생지_시도,발생지_시군구,기상상태,노면상태_대분류,노면상태,사고내용,사망자수,중상자수,경상자수,부상신고자수,도로종류,도로형태_대분류,도로형태,교차로형태_대분류,교차로형태,도로선형_대분류,도로선형,경도,위도
20151220,00시,야,일,충남,아산시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.0079196,36.78061853
20151220,01시,야,일,경기,안성시,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,내리막,127.2360684,37.02800857
20151220,01시,야,일,서울,중구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,횡단보도부근,교차로아님,교차로아님,직선,평지,126.9924391,37.56096486
20151220,04시,야,일,경남,창원시(통합),맑음,포장,건조,사망,1,0,0,1,시도,단일로,교량위,교차로아님,교차로아님,직선,오르막,128.7184358,35.19330503
20151220,05시,야,일,인천,계양구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.7257387,37.54332002
20151220,08시,주,일,경기,여주시,맑음,포장,건조,사망,1,0,1,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.5444439,37.23967733
20151220,09시,주,일,강원,정선군,흐림,포장,건조,사망,1,2,1,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,내리막,128.8230826,37.4987704
20151220,14시,주,일,경기,파주시,흐림,포장,건조,사망,1,0,0,0,시도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,126.8730874,37.849265
20151220,19시,야,일,전북,정읍시,비,포장,젖음/습기,사망,1,0,3,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,오르막,126.9501685,35.66175147
20151221,04시,야,월,강원,강릉시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,128.9173327,37.71160473
20151221,05시,야,월,충남,천안시,비,포장,젖음/습기,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.1034081,36.82494875
20151221,06시,주,월,경기,부천시,비,포장,젖음/습기,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,기타구역,기타/서비스구역,126.7667878,37.48396707
20151221,06시,주,월,경북,상주시,비,포장,젖음/습기,사망,1,1,0,0,일반국도,단일로,교량위,교차로아님,교차로아님,직선,평지,128.2225838,36.41301575
20151221,07시,주,월,경기,김포시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,126.5980781,37.69219526
20151221,08시,주,월,전남,여수시,흐림,포장,젖음/습기,사망,1,0,0,0,시도,교차로,교차로부근,교차로,교차로 - 삼지,커브ㆍ곡각 ,평지  ,127.650264,34.74044251
20151221,11시,주,월,경기,용인시,맑음,포장,건조,사망,1,0,2,1,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.216766,37.26904814
20151221,12시,주,월,대구,달서구,맑음,포장,건조,사망,1,0,1,0,특별광역시도,교차로,교차로내,교차로,교차로 - 오지이상,직선,평지,128.5579156,35.83780176
20151221,13시,주,월,충남,부여군,흐림,포장,젖음/습기,사망,1,0,0,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.0631315,36.27876701
20151221,18시,야,월,강원,속초시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,오르막,128.5959325,38.18661353
20151221,18시,야,월,경북,봉화군,맑음,포장,건조,사망,1,1,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.7534282,36.82754881
20151221,18시,야,월,경북,칠곡군,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,오르막,128.4707682,36.04915135
20151221,18시,야,월,인천,강화군,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.514634,37.7377155
20151221,19시,야,월,경기,안성시,맑음,포장,젖음/습기,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.129877,37.03974998
20151221,21시,야,월,경남,산청군,맑음,포장,건조,사망,1,0,0,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,직선,오르막,127.9467088,35.29543548
20151221,23시,야,월,경기,용인시,흐림,포장,건조,사망,1,0,0,0,시도,교차로,교차로내,교차로,교차로 - 사지,직선,평지,127.1100399,37.29430824
20151221,23시,야,월,경남,고성군,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,횡단보도부근,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,128.3791569,34.96679817
20151221,23시,야,월,경북,경주시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,129.2012826,35.99462013
20151222,05시,야,화,대구,서구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,오르막,128.5610861,35.87133916
20151222,05시,야,화,인천,계양구,안개,포장,젖음/습기,사망,1,0,0,0,고속국도,단일로,교량위,교차로아님,교차로아님,직선,평지,126.754427,37.57472699
20151222,05시,야,화,인천,연수구,맑음,포장,젖음/습기,사망,1,1,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,126.64247,37.4315731
20151222,06시,주,화,경북,칠곡군,안개,포장,젖음/습기,사망,1,2,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,128.5852946,35.98529573
20151222,07시,주,화,충북,진천군,안개,포장,서리/결빙,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.4348429,36.9660756
20151222,10시,주,화,경남,거제시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.7139915,34.86594423
20151222,11시,주,화,경기,수원시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,횡단보도부근,교차로아님,교차로아님,직선,평지,127.0065209,37.26867394
20151222,13시,주,화,전북,김제시,맑음,포장,건조,사망,2,1,0,0,지방도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,126.8371684,35.89759322
20151222,17시,주,화,강원,양양군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,교량위,교차로아님,교차로아님,직선,평지,128.6111972,38.06082053
20151222,19시,야,화,경기,용인시,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.2623777,37.18995996
20151222,21시,야,화,서울,종로구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,오르막,126.9614819,37.57230816
20151223,00시,야,수,전남,완도군,흐림,포장,건조,사망,1,0,0,0,군도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,126.5737861,34.17642072
20151223,05시,야,수,경기,고양시,맑음,포장,건조,사망,1,0,0,0,일반국도,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,126.8508462,37.71518295
20151223,08시,주,수,경기,안산시,흐림,포장,젖음/습기,사망,1,0,0,0,시도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,126.7400065,37.31364789
20151223,15시,주,수,경기,군포시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,126.9456385,37.35324279
20151223,18시,야,수,경기,양평군,흐림,포장,젖음/습기,사망,1,0,0,0,일반국도,교차로,교차로부근,교차로,교차로 - 삼지,커브ㆍ곡각 ,평지  ,127.5353451,37.45568948
20151223,18시,야,수,전남,신안군,안개,포장,기타,사망,1,0,0,0,군도,단일로,횡단보도상,교차로아님,교차로아님,직선,평지,126.2317022,35.05997997
20151223,19시,야,수,충북,옥천군,맑음,포장,건조,사망,1,1,1,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.6001117,36.29591326
20151223,21시,야,수,울산,울주군,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,129.1744377,35.44900583
20151223,21시,야,수,인천,계양구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.7263833,37.54337833
20151223,22시,야,수,대구,동구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,교차로,교차로부근,교차로,교차로 - 오지이상,직선,평지,128.6501782,35.88141893
20151223,23시,야,수,경기,이천시,안개,포장,젖음/습기,사망,1,0,0,0,일반국도,교차로,교차로부근,교차로,교차로 - 삼지,직선,평지,127.4415142,37.27549301
20151223,23시,야,수,경북,성주군,안개,포장,기타,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,128.3608146,35.86511556
20151223,23시,야,수,충남,서천군,안개,포장,젖음/습기,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.6938512,36.12519128
20151224,00시,야,목,대구,달성군,안개,포장,젖음/습기,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.3964086,35.87452919
20151224,05시,야,목,서울,동대문구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,횡단보도부근,교차로아님,교차로아님,직선,평지,127.0373471,37.58799152
20151224,08시,주,목,경남,거창군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,오르막,127.9484982,35.74291249
20151224,11시,주,목,경남,남해군,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,오르막,127.8714853,34.78051241
20151224,11시,주,목,전남,나주시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,횡단보도상,교차로아님,교차로아님,직선,평지,126.7523341,35.03542495
20151224,13시,주,목,서울,용산구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,지하차도(도로)내,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,126.9927862,37.51976559
20151224,17시,주,목,강원,홍천군,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.9696524,37.75526023
20151224,17시,주,목,전남,담양군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.9554709,35.26944472
20151224,18시,야,목,서울,영등포구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.9021705,37.51481689
20151224,18시,야,목,충남,금산군,맑음,포장,건조,사망,1,0,0,0,군도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.4846481,36.20710579
20151224,21시,야,목,경기,연천군,맑음,포장,건조,사망,1,0,0,0,일반국도,교차로,교차로내,교차로,교차로 - 삼지,커브ㆍ곡각 ,평지  ,127.0970629,38.15142661
20151224,21시,야,목,경기,용인시,맑음,포장,건조,사망,1,0,0,0,지방도,교차로,교차로내,교차로,교차로 - 오지이상,직선,평지,127.2218558,37.28049895
20151224,23시,야,목,경북,김천시,맑음,포장,건조,사망,1,0,0,0,시도,교차로,교차로부근,교차로,교차로 - 사지,직선,평지,128.2297054,36.19124193
20151225,01시,야,금,경기,안산시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.8518225,37.31214989
20151225,02시,야,금,서울,성북구,흐림,포장,건조,사망,1,0,0,0,특별광역시도,단일로,횡단보도상,교차로아님,교차로아님,직선,평지,127.0585912,37.6118233
20151225,05시,야,금,경북,김천시,맑음,포장,건조,사망,1,0,2,0,고속국도,단일로,기타단일로,교차로아님,교차로아님,직선,내리막,128.0019232,36.19794934
20151225,06시,주,금,대구,달성군,맑음,포장,건조,사망,1,0,0,0,특별광역시도,교차로,교차로내,교차로,교차로 - 사지,커브ㆍ곡각 ,오르막,128.4591616,35.86254942
20151225,09시,주,금,경기,고양시,맑음,포장,건조,사망,1,0,0,0,시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.8361732,37.6200114
20151225,14시,주,금,충남,서산시,맑음,포장,건조,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,직선,내리막,126.4216819,36.95548208
20151225,15시,주,금,대구,달서구,맑음,포장,건조,사망,1,0,0,0,특별광역시도,기타/불명,기타/불명,교차로아님,교차로아님,기타구역,기타/서비스구역,128.5205828,35.85269404
20151225,17시,주,금,경남,함안군,맑음,포장,건조,사망,1,2,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,128.3984171,35.29684589
20151225,18시,야,금,경북,청송군,맑음,포장,건조,사망,1,1,1,0,일반국도,교차로,교차로내,교차로,교차로 - 삼지,직선,평지,129.0613961,36.53353648
20151225,18시,야,금,전남,나주시,맑음,포장,건조,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.8550916,35.03265121
20151225,20시,야,금,경남,양산시,맑음,포장,건조,사망,1,0,1,0,기타,교차로,교차로내,교차로,교차로 - 사지,직선,오르막,129.1572817,35.37957027
20151226,02시,야,토,경기,용인시,눈,포장,서리/결빙,사망,1,0,0,0,일반국도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,127.2363205,37.30548268
20151226,06시,주,토,경기,안성시,흐림,포장,젖음/습기,사망,1,4,0,1,고속국도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,127.2709745,36.96928007
20151226,07시,주,토,충남,서산시,눈,포장,서리/결빙,사망,1,0,0,0,지방도,단일로,기타단일로,교차로아님,교차로아님,커브ㆍ곡각 ,평지  ,126.3829923,36.64571046
20151226,10시,주,토,광주,광산구,맑음,비포장,건조,사망,1,0,0,0,특별광역시도,단일로,기타단일로,교차로아님,교차로아님,직선,평지,126.8076968,35.15755608
20151226,12시,주,토,경기,포천시,눈,포장,서리/결빙,사망,1,0,1,0,기타,단일로,기타단일로,교차로아님,교차로아님,직선,오르막,127.2155475,37.82329846
20151226,12시,주,토,전남,진도군,맑음,비포장,건조,사망,1,0,0,0,기타,기타/불명,기타/불명,교차로아님,교차로아님,직선,내리막,126.2981152,34.50974984
